student_id,name,branch,current_semester,section,avg_score,attendance_rate,marks_std_dev,total_absences,subject_count,consistency_score,improvement_rate
CSE20203429,Jacob Banerjee,CSE,8,B,67.34,67.57,5.33,29,5,94.67,3.4
CSE20233430,Ronith Bassi,CSE,1,A,73.21,60.61,14.25,35,6,85.75,-1.97
MECH20213431,Charles Dhillon,MECH,6,C,97.06,98.57,7.99,1,6,92.01,-0.55
CIVIL20203432,Nirja Arora,CIVIL,8,A,71.33,83.67,8.67,14,6,91.33,-4.42
CIVIL20203433,Caleb Arora,CIVIL,7,A,23.35,34.24,17.22,59,5,82.78,2.44
MECH20223434,Falguni Gala,MECH,4,A,62.5,77.54,14.87,20,5,85.13,-2.68
IT20203435,Ekaraj Ghose,IT,7,A,70.32,40.41,7.87,53,6,92.13,-0.42
CIVIL20223436,Dalaja Kaul,CIVIL,4,B,96.0,85.9,2.19,12,6,97.81,2.66
IT20213437,Faraj Bhakta,IT,6,C,56.49,60.04,11.23,35,5,88.77,0.94
ECE20213438,Nimrat Agrawal,ECE,5,A,20.95,33.61,17.15,59,5,82.85,0.58
CIVIL20223439,Nitara Kari,CIVIL,3,B,52.4,86.11,14.96,12,5,85.04,-4.98
CSE20223440,Laksh Shetty,CSE,3,A,63.62,71.97,6.12,25,5,93.88,-3.74
ECE20233441,Jagat Soni,ECE,2,B,52.05,66.62,5.09,30,5,94.91,1.2
CIVIL20223442,Udant Chaudhuri,CIVIL,4,C,81.77,93.13,7.68,6,5,92.32,0.04
CIVIL20203443,Eshana Natt,CIVIL,7,A,59.69,87.81,7.32,10,6,92.68,-4.78
MECH20233444,Nihal Rattan,MECH,2,B,63.47,67.1,5.72,29,5,94.28,2.57
CSE20213445,Rachita Oak,CSE,6,A,54.99,62.16,10.24,34,5,89.76,2.17
MECH20203446,Chameli Nair,MECH,7,A,59.18,71.25,7.85,25,5,92.15,0.68
CIVIL20223447,Zaid Balay,CIVIL,4,B,53.25,86.52,12.91,12,6,87.09,-2.64
ECE20213448,Ikshita Sami,ECE,6,A,58.25,89.14,14.49,9,5,85.51,4.78
CSE20203449,Ekanta Verma,CSE,7,C,52.94,78.25,13.18,19,6,86.82,-3.28
CSE20203450,Adweta Savant,CSE,7,B,21.9,58.78,17.15,37,5,82.85,-4.52
IT20213451,Bhanumati Sarin,IT,5,B,36.16,58.02,10.63,37,6,89.37,-3.3
ECE20223452,Dhriti Kannan,ECE,4,C,67.19,69.36,12.88,27,5,87.12,2.26
ECE20203453,Krishna Ganesan,ECE,7,C,58.13,66.14,5.33,30,5,94.67,-4.4
CIVIL20233454,Kabir Saha,CIVIL,1,A,73.69,79.83,13.73,18,6,86.27,0.59
CIVIL20213455,Inaya Vasa,CIVIL,5,C,85.08,92.99,3.08,6,5,96.92,-4.26
CIVIL20233456,Wridesh Kibe,CIVIL,1,B,55.27,31.16,14.23,61,5,85.77,0.53
ECE20233457,Baljiwan Kata,ECE,2,A,88.79,40.86,15.93,53,6,84.07,4.82
CSE20223458,Wishi Aurora,CSE,3,C,57.83,65.78,6.22,30,6,93.78,-2.02
CSE20223459,Luke Barad,CSE,3,B,53.25,66.11,10.83,30,5,89.17,1.36
CIVIL20213460,Frado Guha,CIVIL,6,B,72.8,73.85,9.71,23,6,90.29,2.19
ECE20213461,Sai Cheema,ECE,5,B,73.78,35.99,7.83,57,5,92.17,4.62
ECE20213462,Harsh Seshadri,ECE,5,A,76.32,93.1,6.53,6,6,93.47,-2.5
IT20213463,Lipika Batra,IT,6,B,50.43,82.25,13.8,15,5,86.2,-2.03
ECE20213464,Ijaya Hora,ECE,6,C,20.43,45.6,10.98,48,6,89.02,-1.28
ECE20213465,Sanya Sahota,ECE,5,B,37.05,48.25,19.64,46,5,80.36,-1.76
IT20213466,Megha Shukla,IT,6,C,50.73,67.37,8.3,29,6,91.7,0.68
IT20233467,Ekani Pau,IT,2,B,71.69,69.94,6.82,27,6,93.18,0.24
MECH20213468,Chatura Raman,MECH,6,B,67.25,62.31,12.23,33,6,87.77,-4.8
IT20223469,Chakrika Dara,IT,4,A,83.4,50.54,4.24,44,6,95.76,-3.99
CSE20223470,Damini Narang,CSE,4,A,68.41,70.08,12.17,26,5,87.83,0.7
CIVIL20213471,Advik Kumar,CIVIL,5,A,90.07,94.67,3.73,4,6,96.27,4.62
ECE20203472,Nidra Bhatti,ECE,8,B,58.52,65.78,14.77,30,6,85.23,-3.12
IT20233473,Yoshita Oak,IT,1,C,77.53,97.3,7.55,2,5,92.45,2.34
CSE20203474,Mitesh Warrior,CSE,7,C,61.66,63.44,8.33,32,5,91.67,-2.41
MECH20233475,Turvi Sarin,MECH,2,C,91.92,90.68,3.42,8,5,96.58,0.35
CSE20213476,Anamika Puri,CSE,5,A,57.88,67.65,7.09,29,6,92.91,-1.17
IT20203477,Bishakha Deshpande,IT,8,C,57.88,82.15,9.19,16,6,90.81,-0.18
IT20233478,Nihal Borde,IT,1,A,35.58,42.34,5.91,51,5,94.09,1.55
IT20213479,Aarna Mandal,IT,6,A,87.22,97.49,3.82,2,5,96.18,4.2
IT20203480,Victor Palla,IT,8,C,53.31,46.64,9.97,48,5,90.03,-4.4
CSE20203481,Barkha Yogi,CSE,8,B,73.13,62.11,8.84,34,5,91.16,-3.73
IT20203482,Zinal Kade,IT,7,C,50.49,68.17,14.0,28,6,86.0,-0.43
CIVIL20203483,Neelima Kala,CIVIL,8,A,55.24,69.77,7.9,27,6,92.1,2.32
CIVIL20203484,Nihal Balay,CIVIL,7,B,93.85,85.18,7.06,13,6,92.94,0.17
IT20233485,Dominic Dass,IT,2,B,58.6,81.88,14.34,16,6,85.66,2.08
CIVIL20213486,Udant Sen,CIVIL,5,B,72.24,77.71,9.02,20,5,90.98,0.51
CIVIL20213487,Ganga Purohit,CIVIL,5,B,97.75,89.05,7.06,9,6,92.94,-3.35
ECE20203488,Onveer Suresh,ECE,7,B,63.06,68.21,13.87,28,5,86.13,4.38
CIVIL20203489,Advika Sood,CIVIL,7,B,53.77,64.5,8.91,31,5,91.09,-1.95
MECH20223490,Abha Karan,MECH,4,B,93.39,94.79,4.45,4,6,95.55,-0.91
CIVIL20233491,Jhalak Munshi,CIVIL,2,B,37.08,36.78,18.43,56,6,81.57,-3.65
CSE20213492,Aayush Pau,CSE,6,C,73.32,63.37,14.87,32,5,85.13,2.62
ECE20213493,Frado Rajagopalan,ECE,6,B,62.72,60.24,11.22,35,6,88.78,-0.55
ECE20233494,Yashodhara Sha,ECE,1,A,63.47,89.99,10.31,9,6,89.69,2.2
CSE20203495,Radha Parmer,CSE,7,B,55.93,35.31,20.43,58,5,79.57,-4.4
ECE20213496,Alexander Trivedi,ECE,6,A,64.34,63.18,7.03,33,5,92.97,-3.34
CIVIL20203497,Aadi Kanda,CIVIL,7,C,42.42,77.42,5.4,20,6,94.6,1.55
IT20223498,Mohini Sachdev,IT,4,B,72.61,79.04,10.87,18,6,89.13,0.49
ECE20233499,Chandani Pingle,ECE,1,C,95.26,96.18,2.6,3,5,97.4,2.38
ECE20233500,Indrajit Sampath,ECE,2,B,70.45,64.76,9.03,31,5,90.97,-3.38
MECH20233501,Warinder Baria,MECH,2,C,20.05,31.92,8.02,61,5,91.98,3.69
IT20213502,Rudra Prasad,IT,5,A,63.69,75.66,12.87,21,6,87.13,-3.31
ECE20213503,Madhav Gupta,ECE,6,C,28.4,42.88,16.73,51,5,83.27,1.3
IT20203504,Vritti Bora,IT,7,B,34.29,93.5,5.08,5,5,94.92,-4.23
CIVIL20213505,David Sunder,CIVIL,5,A,51.03,50.27,9.84,44,6,90.16,2.17
MECH20213506,Urishilla Bajaj,MECH,5,A,74.23,83.38,12.93,14,6,87.07,2.95
CSE20203507,Udant Chokshi,CSE,8,C,84.28,93.64,3.78,5,5,96.22,2.47
CSE20213508,Laban Bumb,CSE,5,C,66.06,86.18,10.06,12,5,89.94,-4.93
ECE20213509,Indrajit Divan,ECE,5,A,27.24,42.61,7.05,51,5,92.95,4.0
IT20233510,Jacob Hora,IT,1,C,90.29,99.34,6.92,0,5,93.08,2.02
IT20213511,Indali Palla,IT,6,B,42.14,92.85,13.58,6,6,86.42,2.36
MECH20223512,Tara Thakkar,MECH,3,C,32.98,57.58,11.82,38,6,88.18,0.7
ECE20213513,Yashvi Rastogi,ECE,6,A,72.29,74.33,11.43,23,5,88.57,-2.35
CSE20223514,Damini Dada,CSE,4,A,52.4,78.09,5.83,19,5,94.17,1.56
IT20213515,Vansha Sankar,IT,5,A,62.71,78.57,13.83,19,6,86.17,2.43
CSE20213516,Wahab Virk,CSE,5,C,94.38,87.78,4.13,11,5,95.87,-0.08
ECE20203517,Chaitanya Sane,ECE,7,B,64.83,72.33,11.48,24,5,88.52,-4.25
IT20213518,Wriddhish Sahota,IT,6,B,66.63,81.9,12.02,16,6,87.98,-4.31
IT20223519,Vivaan Deshpande,IT,3,C,61.48,62.28,9.93,33,5,90.07,1.0
CIVIL20203520,Wyatt Munshi,CIVIL,8,A,95.31,95.43,7.36,4,6,92.64,2.96
ECE20223521,Hemang Mitter,ECE,4,A,73.51,71.51,14.31,25,5,85.69,-2.82
CSE20233522,Hemal Lata,CSE,1,A,69.04,60.95,8.92,35,5,91.08,-4.08
CSE20223523,Chameli Kapoor,CSE,4,C,88.57,98.04,19.42,1,5,80.58,-3.19
ECE20233524,Champak Bail,ECE,1,B,20.25,42.23,10.59,51,6,89.41,-4.0
ECE20203525,Nathaniel Chandran,ECE,8,C,83.72,92.55,3.11,6,6,96.89,3.37
MECH20213526,Warda Keer,MECH,6,B,59.79,64.37,9.43,32,5,90.57,-1.28
IT20203527,Harish Palan,IT,8,C,65.82,66.48,13.76,30,6,86.24,-0.74
IT20213528,Unni Patel,IT,5,B,78.04,87.01,7.29,11,5,92.71,-4.82
ECE20233529,Vedhika Pillai,ECE,2,A,74.67,63.36,8.36,32,5,91.64,-3.8
MECH20233530,Falak Chaudhari,MECH,2,B,61.06,68.98,5.58,27,5,94.42,-3.02
MECH20203531,Dominic Sawhney,MECH,8,C,25.55,60.1,11.72,35,5,88.28,1.41
MECH20203532,Gopal Prashad,MECH,8,A,55.03,67.63,14.28,29,6,85.72,0.93
ECE20213533,Priya Atwal,ECE,5,B,89.24,97.89,5.68,1,6,94.32,-3.29
CIVIL20233534,Chandani Pillai,CIVIL,2,B,32.89,40.77,8.0,53,6,92.0,3.46
ECE20233535,Chaitanya Subramaniam,ECE,2,A,62.78,80.89,11.15,17,6,88.85,-4.05
CSE20203536,Jhalak Basak,CSE,7,C,63.25,71.76,9.7,25,6,90.3,-0.17
MECH20213537,Chasmum Chaudhari,MECH,5,C,31.9,58.66,7.0,37,5,93.0,4.73
IT20213538,Atharv Chand,IT,6,B,51.6,82.41,13.22,15,5,86.78,0.94
CIVIL20203539,Bhavna Buch,CIVIL,7,A,57.59,66.39,12.54,30,6,87.46,4.88
CSE20213540,Tara Yogi,CSE,6,A,35.43,37.01,6.41,56,6,93.59,-3.15
IT20233541,Nikita Peri,IT,1,C,62.84,77.3,9.1,20,5,90.9,-1.5
MECH20203542,Bhavna Verma,MECH,7,B,88.38,60.69,23.32,35,6,76.68,1.59
MECH20213543,Anthony Rege,MECH,6,B,64.66,84.54,6.13,13,6,93.87,4.61
IT20203544,Sanaya Kuruvilla,IT,7,C,69.45,66.64,12.89,30,6,87.11,1.62
MECH20203545,Meghana Reddy,MECH,7,B,55.2,78.04,10.3,19,6,89.7,0.44
MECH20213546,Girish Deo,MECH,6,C,44.27,55.5,7.51,40,5,92.49,-2.45
IT20203547,Jasmit Sen,IT,7,B,66.97,79.61,14.09,18,6,85.91,1.27
ECE20233548,Veer Sankar,ECE,1,C,63.15,85.53,12.71,13,6,87.29,-1.78
CSE20213549,Wakeeta Narang,CSE,6,C,24.68,54.59,7.63,40,6,92.37,-0.45
IT20203550,Amruta Kunda,IT,7,C,91.81,89.91,5.61,9,5,94.39,2.07
MECH20223551,Ira Choudhry,MECH,4,C,60.89,88.49,12.33,10,6,87.67,4.48
MECH20213552,Ria Bhat,MECH,6,A,71.47,75.75,9.47,21,6,90.53,-3.4
CSE20233553,Ekalinga Iyengar,CSE,1,C,87.8,97.95,7.58,1,5,92.42,4.32
MECH20223554,Chanakya Murthy,MECH,4,B,92.06,99.68,5.15,0,5,94.85,3.99
MECH20233555,Dakshesh Gopal,MECH,1,A,29.84,63.77,11.72,32,5,88.28,-1.29
IT20213556,Peter Patil,IT,6,C,41.54,59.07,7.61,36,5,92.39,-1.12
ECE20223557,Watika Bava,ECE,3,C,42.62,38.6,6.93,55,6,93.07,4.91
MECH20213558,Bhavini Rajagopalan,MECH,5,A,66.71,69.14,14.64,27,6,85.36,-0.71
IT20223559,Hritik Kant,IT,3,B,86.87,59.69,23.26,36,6,76.74,4.23
CSE20233560,Luke Shenoy,CSE,2,C,58.25,60.52,12.17,35,6,87.83,0.91
IT20213561,Chameli Vala,IT,6,C,83.87,79.83,2.9,18,6,97.1,1.77
CIVIL20213562,Sarthak Srinivas,CIVIL,6,C,79.32,90.52,7.75,8,5,92.25,-1.64
MECH20233563,Jalsa Bahl,MECH,1,A,26.55,36.34,8.12,57,5,91.88,-3.52
MECH20203564,Karan Dasgupta,MECH,7,B,57.74,57.59,12.74,38,5,87.26,-0.88
MECH20223565,Balveer Bajwa,MECH,4,C,82.85,98.24,7.85,1,6,92.15,-0.86
ECE20213566,Matthew Bal,ECE,6,C,50.86,71.74,7.74,25,5,92.26,-0.19
CSE20223567,Aashi Chokshi,CSE,4,A,32.96,64.57,17.16,31,6,82.84,0.12
MECH20203568,Jai Thaman,MECH,7,A,78.2,86.05,6.77,12,5,93.23,-2.38
CIVIL20203569,Dominic Raju,CIVIL,7,C,43.3,48.69,9.52,46,5,90.48,-3.67
MECH20233570,Ansh Chaudry,MECH,1,C,77.0,92.45,5.92,6,6,94.08,1.58
ECE20233571,Vedant Ahluwalia,ECE,2,B,58.09,36.39,10.7,57,6,89.3,-0.8
IT20233572,Vidhi Grewal,IT,2,B,82.53,85.18,5.23,13,5,94.77,-0.37
ECE20203573,Liam Vohra,ECE,7,A,88.81,90.68,7.44,8,6,92.56,2.23
MECH20223574,Vyanjana Vohra,MECH,4,B,55.99,80.57,7.97,17,6,92.03,-1.99
CSE20223575,Gautami Vaidya,CSE,4,C,65.39,76.88,8.16,20,6,91.84,3.14
CIVIL20213576,Hardik Sarna,CIVIL,5,C,69.2,85.28,7.59,13,5,92.41,-4.91
IT20233577,Jackson Sarin,IT,1,B,94.98,96.11,3.18,3,5,96.82,3.26
CSE20223578,Sarthak Zachariah,CSE,3,C,68.84,84.45,7.17,13,6,92.83,0.82
ECE20213579,Nathan Sahota,ECE,5,C,60.09,61.13,12.56,34,5,87.44,2.67
CIVIL20223580,Jason Kulkarni,CIVIL,3,A,74.42,77.31,11.35,20,6,88.65,0.61
ECE20223581,Chandani Bhasin,ECE,4,C,72.7,82.1,14.39,16,5,85.61,-4.13
MECH20213582,Viraj Sandal,MECH,5,C,21.85,50.35,15.97,44,5,84.03,-2.17
CSE20213583,Raagini Grover,CSE,5,C,72.66,86.47,8.79,12,6,91.21,-2.56
MECH20223584,Ekta Pall,MECH,4,B,35.39,35.12,19.45,58,5,80.55,1.11
ECE20213585,Anthony Raju,ECE,6,B,46.42,43.9,5.69,50,5,94.31,-0.15
IT20213586,Pooja Gupta,IT,5,A,93.89,94.18,7.52,5,5,92.48,3.28
IT20203587,Shaurya Uppal,IT,8,B,40.78,54.0,14.75,41,6,85.25,-2.98
CIVIL20203588,Andrew Bhandari,CIVIL,8,A,57.12,70.31,14.85,26,6,85.15,-3.57
CSE20203589,Hiral Krishnamurthy,CSE,8,B,91.83,93.34,2.18,5,5,97.82,-3.35
ECE20223590,Amara Patil,ECE,4,C,47.9,31.2,11.13,61,5,88.87,4.99
MECH20223591,Dhriti Guha,MECH,3,B,42.44,61.09,7.56,35,5,92.44,0.44
MECH20203592,Upma Bhavsar,MECH,8,B,96.81,91.86,5.33,7,6,94.67,-4.19
CIVIL20223593,Sai Krishnan,CIVIL,4,B,51.42,69.6,11.03,27,6,88.97,-1.31
IT20203594,Triya Soni,IT,7,B,68.81,74.93,13.21,22,6,86.79,-0.4
IT20233595,Rajata Sethi,IT,2,B,71.09,72.68,12.12,24,6,87.88,0.57
ECE20223596,Tanmayi Bandi,ECE,4,B,51.91,68.18,6.53,28,6,93.47,-0.4
IT20233597,Veda Batra,IT,2,B,61.89,89.43,7.76,9,5,92.24,4.47
CIVIL20203598,Gaurang Bera,CIVIL,8,C,56.05,89.28,13.71,9,5,86.29,-0.18
CIVIL20233599,Shaurya Bahl,CIVIL,1,B,62.23,60.74,6.23,35,6,93.77,-1.04
MECH20213600,Raghav Setty,MECH,5,A,95.58,89.11,4.19,9,6,95.81,-0.94
ECE20223601,Hemani Kumar,ECE,3,C,63.7,65.84,12.95,30,6,87.05,-4.87
ECE20203602,Anya Chandra,ECE,7,B,42.6,34.2,6.64,59,6,93.36,3.74
IT20223603,Parth Mani,IT,3,A,70.03,64.76,7.97,31,6,92.03,0.02
IT20223604,Varsha Kade,IT,4,C,70.6,84.1,17.76,14,6,82.24,1.02
IT20223605,George Sangha,IT,4,A,50.22,76.75,6.61,20,5,93.39,-2.83
MECH20223606,Ayush Raju,MECH,4,C,63.0,63.18,14.36,33,5,85.64,-2.18
ECE20203607,Vasatika Kurian,ECE,7,A,76.28,97.39,5.37,2,6,94.63,-0.94
CSE20213608,Aarna Rout,CSE,6,A,53.3,81.14,11.53,16,6,88.47,-2.15
MECH20233609,Bhanumati Krishnan,MECH,2,A,26.81,50.99,14.88,44,5,85.12,0.14
MECH20223610,Jyoti Divan,MECH,4,A,53.74,70.66,8.09,26,6,91.91,-0.19
ECE20213611,Anjali Gopal,ECE,5,C,35.99,40.65,16.51,53,6,83.49,-0.48
IT20203612,Unnati Maharaj,IT,7,C,52.45,74.51,9.76,22,6,90.24,1.54
ECE20223613,Mohammed Kadakia,ECE,4,C,58.63,61.92,6.95,34,6,93.05,-4.96
ECE20213614,Matthew Mani,ECE,6,C,42.44,47.57,13.86,47,5,86.14,-1.47
CIVIL20223615,Simon Sodhi,CIVIL,4,B,90.32,91.11,6.73,7,6,93.27,-2.63
ECE20233616,Zaid Sachdev,ECE,2,A,61.67,85.98,7.15,12,5,92.85,2.35
MECH20213617,Vivaan Lad,MECH,6,C,53.87,77.06,14.73,20,5,85.27,-4.31
CSE20223618,Kamya Grover,CSE,3,C,59.55,82.38,12.0,15,5,88.0,-3.76
MECH20223619,Tanmayi Tandon,MECH,3,A,35.69,47.06,22.26,47,5,77.74,3.32
ECE20223620,Geetika Morar,ECE,4,B,68.63,79.39,8.75,18,5,91.25,-0.46
CIVIL20203621,Mugdha Batra,CIVIL,8,B,81.16,94.2,3.51,5,6,96.49,1.31
IT20233622,Caleb Karnik,IT,2,C,28.16,40.34,8.23,53,6,91.77,-0.02
MECH20213623,Aradhana Prakash,MECH,5,C,54.97,66.44,7.19,30,5,92.81,-3.31
MECH20233624,Saumya Butala,MECH,2,B,66.15,69.47,10.41,27,6,89.59,1.6
CIVIL20233625,Atharv Nadig,CIVIL,2,B,71.48,64.07,6.52,32,5,93.48,-0.72
IT20213626,Manya Shenoy,IT,5,B,64.94,87.88,7.69,10,5,92.31,3.42
MECH20203627,Faraj Luthra,MECH,8,B,87.5,93.7,2.15,5,6,97.85,3.18
IT20233628,Gopal Bir,IT,1,B,29.67,32.45,18.49,60,6,81.51,4.77
CSE20233629,Fiyaz Mangal,CSE,2,C,91.01,87.07,3.44,11,5,96.56,-4.86
IT20203630,Lucky Gandhi,IT,7,B,74.81,69.56,10.56,27,6,89.44,-4.91
ECE20223631,Kabir Sura,ECE,3,A,95.53,94.45,7.55,4,6,92.45,2.93
IT20233632,Qushi Johal,IT,1,A,27.93,45.2,10.78,49,5,89.22,-4.08
ECE20223633,Warjas Soni,ECE,4,C,94.53,85.64,4.6,12,5,95.4,-0.64
IT20223634,Zaid Mohanty,IT,4,C,52.35,66.09,10.63,30,5,89.37,3.49
ECE20223635,Vansha Buch,ECE,4,B,24.15,47.97,13.71,46,5,86.29,3.61
IT20223636,Inaya Mittal,IT,3,A,22.23,33.52,17.0,59,5,83.0,3.76
ECE20223637,Azaan Nayak,ECE,3,B,76.81,93.94,2.27,5,6,97.73,-3.76
CSE20213638,Praneel Gulati,CSE,5,A,36.48,62.11,6.62,34,5,93.38,1.0
IT20203639,Nihal Bhagat,IT,7,A,92.12,85.24,7.53,13,5,92.47,-3.65
CIVIL20223640,Hritik Vaidya,CIVIL,3,A,75.42,58.32,16.1,37,6,83.9,-3.72
ECE20223641,Yug Kapadia,ECE,3,B,86.53,98.98,5.67,0,5,94.33,3.73
CIVIL20223642,Om Iyer,CIVIL,3,B,86.86,68.64,23.8,28,5,76.2,-3.25
CIVIL20203643,Joshua Dani,CIVIL,8,C,56.12,74.78,12.44,22,6,87.56,-4.65
CSE20213644,Chandani Sachar,CSE,6,B,55.36,88.6,14.09,10,5,85.91,1.24
CIVIL20223645,Isaiah Gaba,CIVIL,3,A,77.08,97.67,4.98,2,6,95.02,-1.96
IT20203646,Lohit Kapoor,IT,7,A,61.67,86.74,10.15,11,6,89.85,-0.4
MECH20213647,Quincy Parekh,MECH,6,B,57.56,81.66,11.56,16,5,88.44,-2.52
CSE20203648,Abhimanyu Koshy,CSE,8,A,54.32,70.09,9.6,26,6,90.4,4.07
IT20213649,Wyatt More,IT,5,A,77.96,90.2,4.98,8,5,95.02,-1.04
MECH20213650,Ati Mahajan,MECH,5,B,68.71,70.25,14.39,26,6,85.61,4.32
CSE20223651,Qadim Palla,CSE,4,A,60.01,87.18,14.24,11,5,85.76,3.02
IT20223652,Gopal Choudhary,IT,3,C,65.0,85.22,15.01,13,6,84.99,-1.83
CIVIL20213653,Yochana Nori,CIVIL,6,A,63.83,67.22,14.92,29,6,85.08,4.78
ECE20203654,Theodore Palla,ECE,7,C,65.42,67.42,8.19,29,6,91.81,-3.03
CIVIL20203655,Damini Mammen,CIVIL,8,C,45.8,44.45,7.17,49,6,92.83,0.83
ECE20213656,Benjamin Sami,ECE,6,B,49.38,44.87,6.86,49,6,93.14,0.95
IT20223657,Atharv Iyer,IT,3,C,82.91,96.51,3.86,3,5,96.14,-0.74
MECH20203658,Falguni Borra,MECH,7,A,60.45,62.95,11.99,33,5,88.01,-4.27
IT20223659,Onveer Dutt,IT,3,C,65.38,80.64,5.84,17,5,94.16,-4.98
ECE20233660,Mahika Parmer,ECE,2,C,92.0,96.17,2.35,3,6,97.65,4.12
MECH20213661,Chasmum Ahluwalia,MECH,5,A,48.75,77.14,23.47,20,6,76.53,1.15
MECH20203662,Anmol Bajaj,MECH,8,C,45.93,40.8,14.45,53,6,85.55,-3.99
MECH20223663,Kashvi Maharaj,MECH,3,C,55.31,87.41,13.62,11,6,86.38,-1.91
CSE20233664,Januja Dugar,CSE,1,A,58.04,86.69,8.52,11,5,91.48,0.29
CIVIL20233665,Dhruv Ramachandran,CIVIL,1,A,43.97,38.19,18.69,55,6,81.31,-4.33
MECH20203666,Charvi Sunder,MECH,8,A,50.65,77.59,13.29,20,6,86.71,-0.63
ECE20203667,Janaki Sastry,ECE,7,C,44.39,44.83,12.36,49,5,87.64,-1.7
ECE20233668,Avni Sangha,ECE,1,C,75.33,88.79,7.82,10,6,92.18,3.21
CSE20233669,Yashvi Kapoor,CSE,1,C,73.08,60.48,10.43,35,6,89.57,1.92
MECH20223670,Sathvik Kaul,MECH,4,A,73.04,75.74,5.93,21,5,94.07,-2.54
CIVIL20223671,Vihaan Lata,CIVIL,4,B,66.27,75.15,11.15,22,6,88.85,-2.07
MECH20203672,Tristan Borra,MECH,8,C,25.88,73.25,18.61,24,6,81.39,-4.44
ECE20223673,Dakshesh Kashyap,ECE,4,C,80.5,86.08,3.25,12,5,96.75,-3.12
IT20213674,Neel Barad,IT,5,A,60.84,63.88,7.15,32,5,92.85,4.97
MECH20223675,Adweta Parmer,MECH,3,B,83.52,94.17,5.69,5,6,94.31,2.95
IT20203676,Wazir Behl,IT,8,B,22.07,61.67,10.21,34,6,89.79,-4.78
ECE20233677,Nicholas Chaudhuri,ECE,1,B,54.47,88.75,12.72,10,5,87.28,-2.31
IT20203678,Baghyawati Rai,IT,8,C,60.4,77.25,9.28,20,5,90.72,-0.47
IT20203679,Siya Nigam,IT,7,A,88.76,99.31,6.83,0,6,93.17,2.97
MECH20233680,Nihal Kala,MECH,2,A,80.73,95.94,4.05,3,6,95.95,2.9
MECH20223681,Indali Sahota,MECH,3,A,34.26,32.72,17.11,60,6,82.89,-4.14
ECE20233682,Kevin Morar,ECE,1,B,72.69,88.17,14.67,10,5,85.33,-0.0
ECE20213683,Sudiksha Chakrabarti,ECE,6,A,88.76,95.24,7.28,4,6,92.72,1.24
CSE20223684,Vrinda Dada,CSE,3,B,60.81,85.35,5.27,13,5,94.73,1.7
ECE20233685,Niharika Sinha,ECE,1,A,52.23,62.83,9.37,33,6,90.63,-0.83
IT20203686,Bhavini Toor,IT,7,C,28.72,41.9,10.24,52,6,89.76,3.7
ECE20213687,Michael Cheema,ECE,6,B,72.75,74.24,6.32,23,5,93.68,3.89
MECH20233688,Ojas Radhakrishnan,MECH,1,A,52.44,60.68,7.02,35,6,92.98,-0.74
MECH20223689,Rayaan Dhawan,MECH,3,B,31.31,43.05,16.77,51,6,83.23,-0.18
IT20213690,Manbir Krishna,IT,6,A,24.36,32.54,6.95,60,5,93.05,4.89
CSE20213691,Anusha Bassi,CSE,6,A,85.32,97.06,3.38,2,6,96.62,-1.24
IT20223692,Lohit Salvi,IT,3,B,44.31,51.03,12.49,44,6,87.51,0.32
IT20203693,Riya Wali,IT,8,A,86.87,98.38,5.3,1,6,94.7,-3.44
MECH20203694,Anita Wadhwa,MECH,8,A,56.96,69.83,11.14,27,6,88.86,0.53
ECE20213695,Kavya Dhaliwal,ECE,5,A,55.25,68.65,10.64,28,5,89.36,-3.27
ECE20223696,Vrishti Narula,ECE,4,C,63.5,79.35,10.65,18,6,89.35,2.55
CIVIL20213697,Ati Parsa,CIVIL,6,C,59.7,62.05,9.73,34,6,90.27,-3.06
IT20203698,Vrishti Lata,IT,7,A,20.43,59.6,8.44,36,6,91.56,-4.54
ECE20223699,Onveer Sura,ECE,4,A,39.75,63.07,16.1,33,5,83.9,-4.55
ECE20203700,Oeshi Kuruvilla,ECE,7,A,83.18,98.78,2.76,1,5,97.24,2.7
CSE20223701,Sathvik Garde,CSE,3,C,71.85,71.41,13.44,25,5,86.56,3.38
CIVIL20233702,Balveer Pant,CIVIL,1,A,48.15,62.84,15.67,33,5,84.33,4.1
MECH20213703,Indali Virk,MECH,6,C,60.2,80.04,8.99,17,6,91.01,-0.98
MECH20233704,Krisha Vala,MECH,2,A,54.26,91.64,13.09,7,6,86.91,-0.79
CSE20203705,Samar Saha,CSE,8,B,24.82,40.65,17.13,53,6,82.87,-1.56
CIVIL20213706,Sai Choudhry,CIVIL,6,C,76.26,86.81,2.57,11,5,97.43,-2.55
CSE20233707,Vansha Devan,CSE,2,C,52.97,87.87,12.88,10,6,87.12,-1.37
IT20213708,Sathvik Dalal,IT,6,C,54.35,81.62,9.79,16,5,90.21,2.22
IT20203709,Ekantika Dhar,IT,7,A,52.09,64.03,12.16,32,6,87.84,-0.34
MECH20223710,Lakshmi Narayanan,MECH,3,B,64.98,78.39,12.93,19,5,87.07,0.69
ECE20233711,Siya Raj,ECE,1,A,38.49,61.62,14.89,34,6,85.11,0.88
CIVIL20223712,Inaya Walla,CIVIL,3,A,74.96,79.26,10.82,18,6,89.18,-0.85
MECH20203713,Vrinda Baria,MECH,8,B,50.94,72.47,7.14,24,5,92.86,-3.23
